DD/MM/YYYY HH:MM:SS,light(lux)
14/08/2018 02:13:02,1.136
14/08/2018 02:18:02,1.136
14/08/2018 02:23:02,1.136
14/08/2018 02:28:02,1.136
14/08/2018 02:33:02,1.136
14/08/2018 02:38:02,1.136
14/08/2018 02:43:02,1.136
14/08/2018 02:48:02,1.136
14/08/2018 02:53:02,1.136
14/08/2018 02:58:02,1.136
14/08/2018 03:03:02,1.136
14/08/2018 03:08:02,1.136
14/08/2018 03:13:02,1.136
14/08/2018 03:18:02,1.136
14/08/2018 03:23:02,1.136
14/08/2018 03:28:02,1.136
14/08/2018 03:33:02,1.136
14/08/2018 03:38:02,1.136
14/08/2018 03:43:02,1.136
14/08/2018 03:48:02,1.136
14/08/2018 03:53:02,1.136
14/08/2018 03:58:02,1.136
14/08/2018 04:03:02,1.136
14/08/2018 04:08:02,1.136
14/08/2018 04:13:02,1.136
14/08/2018 04:18:02,1.136
14/08/2018 04:23:02,1.136
14/08/2018 04:28:02,1.136
14/08/2018 04:33:02,1.136
14/08/2018 04:38:02,1.136
14/08/2018 04:43:02,1.136
14/08/2018 04:48:02,1.136
14/08/2018 04:53:02,1.136
14/08/2018 04:58:02,1.136
14/08/2018 05:03:02,1.136
14/08/2018 05:08:02,1.136
14/08/2018 05:13:02,1.136
14/08/2018 05:18:02,1.136
14/08/2018 05:23:02,1.136
14/08/2018 05:28:02,1.136
14/08/2018 05:33:02,1.136
14/08/2018 05:38:02,1.136
14/08/2018 05:43:02,1.136
14/08/2018 05:48:02,1.136
14/08/2018 05:53:02,1.136
14/08/2018 05:58:02,1.136
14/08/2018 06:03:02,1.136
14/08/2018 06:08:02,1.136
14/08/2018 06:13:02,1.136
14/08/2018 06:18:02,1.136
14/08/2018 06:23:02,1.136
14/08/2018 06:28:02,1.136
14/08/2018 06:33:02,1.136
14/08/2018 06:38:02,1.136
14/08/2018 06:43:02,1.136
14/08/2018 06:48:02,1.136
14/08/2018 06:53:02,1.136
14/08/2018 06:58:02,1.136
14/08/2018 07:03:02,1.136
14/08/2018 07:08:02,1.136
14/08/2018 07:13:02,1.136
14/08/2018 07:18:02,1.136
14/08/2018 07:23:02,1.136
14/08/2018 07:28:02,1.136
14/08/2018 07:33:02,1.136
14/08/2018 07:38:02,1.136
14/08/2018 07:43:02,1.136
14/08/2018 07:48:02,1.136
14/08/2018 07:53:02,1.136
14/08/2018 07:58:02,1.136
14/08/2018 08:03:02,1.136
14/08/2018 08:08:02,1.136
14/08/2018 08:13:02,1.136
14/08/2018 08:18:02,1.136
14/08/2018 08:23:02,1.136
14/08/2018 08:28:02,1.136
14/08/2018 08:33:02,1.136
14/08/2018 08:38:02,1.136
14/08/2018 08:43:02,1.136
14/08/2018 08:48:02,1.136
14/08/2018 08:53:02,1.136
14/08/2018 08:58:02,1.136
14/08/2018 09:03:02,1.136
14/08/2018 09:08:02,1.136
14/08/2018 09:13:02,1.136
14/08/2018 09:18:02,1.136
